timestamp,run_id,agent_id,ladder,run,status,error,traceback,one_shot_core_status,one_shot_core_error,one_shot_core_traceback,one_shot_view_status,one_shot_view_error,one_shot_view_traceback,logs,project_directory,commit_url,project_type
2024-10-22 12:49:12,6550d196-7877-4c54-921d-bfbc55744718,OneShotCoreAgent_OneShotView,creature_battler_02,4,success,,,success,,,success,,,"['new_prompt_logs/999999_325491_OneShotCoreAgent', 'new_prompt_logs/999997_250702_OneShotView', 'new_prompt_logs/999995_958750_OneShotCoreAgent', 'new_prompt_logs/999993_897527_OneShotView', 'new_prompt_logs/999992_226979_OneShotCoreAgent', 'new_prompt_logs/999990_110819_OneShotView', 'new_prompt_logs/999988_311382_OneShotCoreAgent', 'new_prompt_logs/999986_327870_OneShotView', 'new_prompt_logs/999984_491390_OneShotCoreAgent', 'new_prompt_logs/999982_289658_OneShotView', 'new_prompt_logs/999980_331726_OneShotCoreAgent', 'new_prompt_logs/999978_723187_OneShotView']",ladder/creature_battler_02_4/main_game,https://github.com/volter-ai/volter-monorepo/blob/34f7f658529e5d73425e4784302db8041e5a2f49/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,mge2_game
2024-10-22 12:49:42,e6227d6c-c885-42f3-8260-536acfbbd0de,OneShotCoreAgent_OneShotView,creature_battler_02,5,success,,,success,,,success,,,"['new_prompt_logs/999999_724091_OneShotCoreAgent', 'new_prompt_logs/999998_733398_OneShotView', 'new_prompt_logs/999996_866929_OneShotCoreAgent', 'new_prompt_logs/999994_618295_OneShotView', 'new_prompt_logs/999991_997048_OneShotCoreAgent', 'new_prompt_logs/999989_663758_OneShotView', 'new_prompt_logs/999987_270054_OneShotCoreAgent', 'new_prompt_logs/999985_459623_OneShotView', 'new_prompt_logs/999983_870317_OneShotCoreAgent', 'new_prompt_logs/999981_286846_OneShotView', 'new_prompt_logs/999979_497065_OneShotCoreAgent', 'new_prompt_logs/999977_319871_OneShotView']",ladder/creature_battler_02_5/main_game,https://github.com/volter-ai/volter-monorepo/blob/34f7f658529e5d73425e4784302db8041e5a2f49/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,mge2_game
2024-10-22 12:55:19,e6bc58bd-7f31-4f98-ac2f-721be491e004,OneShotCoreAgent_OneShotView,creature_battler_02,6,success,,,success,,,success,,,"['new_prompt_logs/999999_325491_OneShotCoreAgent', 'new_prompt_logs/999997_250702_OneShotView', 'new_prompt_logs/999995_958750_OneShotCoreAgent', 'new_prompt_logs/999993_897527_OneShotView', 'new_prompt_logs/999992_226979_OneShotCoreAgent', 'new_prompt_logs/999990_110819_OneShotView', 'new_prompt_logs/999988_311382_OneShotCoreAgent', 'new_prompt_logs/999986_327870_OneShotView', 'new_prompt_logs/999984_491390_OneShotCoreAgent', 'new_prompt_logs/999982_289658_OneShotView', 'new_prompt_logs/999980_331726_OneShotCoreAgent', 'new_prompt_logs/999978_723187_OneShotView', 'new_prompt_logs/999976_887901_OneShotCoreAgent', 'new_prompt_logs/999974_152939_OneShotView']",ladder/creature_battler_02_6/main_game,https://github.com/volter-ai/volter-monorepo/blob/34f7f658529e5d73425e4784302db8041e5a2f49/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,mge2_game
2024-10-22 12:55:48,d2135977-f02b-4f6e-ba9e-da1125908114,OneShotCoreAgent_OneShotView,creature_battler_02,7,success,,,success,,,success,,,"['new_prompt_logs/999999_724091_OneShotCoreAgent', 'new_prompt_logs/999998_733398_OneShotView', 'new_prompt_logs/999996_866929_OneShotCoreAgent', 'new_prompt_logs/999994_618295_OneShotView', 'new_prompt_logs/999991_997048_OneShotCoreAgent', 'new_prompt_logs/999989_663758_OneShotView', 'new_prompt_logs/999987_270054_OneShotCoreAgent', 'new_prompt_logs/999985_459623_OneShotView', 'new_prompt_logs/999983_870317_OneShotCoreAgent', 'new_prompt_logs/999981_286846_OneShotView', 'new_prompt_logs/999979_497065_OneShotCoreAgent', 'new_prompt_logs/999977_319871_OneShotView', 'new_prompt_logs/999975_735045_OneShotCoreAgent', 'new_prompt_logs/999973_278707_OneShotView']",ladder/creature_battler_02_7/main_game,https://github.com/volter-ai/volter-monorepo/blob/34f7f658529e5d73425e4784302db8041e5a2f49/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,mge2_game
2024-10-22 13:01:13,ca5c8f76-7008-4a90-b572-9e1840a0eeb5,OneShotCoreAgent_OneShotView,creature_battler_03,2,success,,,success,,,success,,,"['new_prompt_logs/999999_724091_OneShotCoreAgent', 'new_prompt_logs/999998_733398_OneShotView', 'new_prompt_logs/999996_866929_OneShotCoreAgent', 'new_prompt_logs/999994_618295_OneShotView', 'new_prompt_logs/999991_997048_OneShotCoreAgent', 'new_prompt_logs/999989_663758_OneShotView', 'new_prompt_logs/999987_270054_OneShotCoreAgent', 'new_prompt_logs/999985_459623_OneShotView', 'new_prompt_logs/999983_870317_OneShotCoreAgent', 'new_prompt_logs/999981_286846_OneShotView', 'new_prompt_logs/999979_497065_OneShotCoreAgent', 'new_prompt_logs/999977_319871_OneShotView', 'new_prompt_logs/999975_735045_OneShotCoreAgent', 'new_prompt_logs/999973_278707_OneShotView', 'new_prompt_logs/999971_296261_OneShotCoreAgent', 'new_prompt_logs/999970_291926_OneShotView']",ladder/creature_battler_03_2/main_game,https://github.com/volter-ai/volter-monorepo/blob/34f7f658529e5d73425e4784302db8041e5a2f49/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,mge2_game
2024-10-22 13:02:23,982224cf-df63-40dc-8e2f-098b2d5dd7b1,OneShotCoreAgent_OneShotView,creature_battler_03,1,success,,,success,,,success,,,"['new_prompt_logs/999999_325491_OneShotCoreAgent', 'new_prompt_logs/999997_250702_OneShotView', 'new_prompt_logs/999995_958750_OneShotCoreAgent', 'new_prompt_logs/999993_897527_OneShotView', 'new_prompt_logs/999992_226979_OneShotCoreAgent', 'new_prompt_logs/999990_110819_OneShotView', 'new_prompt_logs/999988_311382_OneShotCoreAgent', 'new_prompt_logs/999986_327870_OneShotView', 'new_prompt_logs/999984_491390_OneShotCoreAgent', 'new_prompt_logs/999982_289658_OneShotView', 'new_prompt_logs/999980_331726_OneShotCoreAgent', 'new_prompt_logs/999978_723187_OneShotView', 'new_prompt_logs/999976_887901_OneShotCoreAgent', 'new_prompt_logs/999974_152939_OneShotView', 'new_prompt_logs/999972_204551_OneShotCoreAgent', 'new_prompt_logs/999969_241511_OneShotView']",ladder/creature_battler_03_1/main_game,https://github.com/volter-ai/volter-monorepo/blob/34f7f658529e5d73425e4784302db8041e5a2f49/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,mge2_game
2024-10-22 13:08:54,bfeded76-8e6b-4e19-9180-4fa1312fac37,OneShotCoreAgent_OneShotView,creature_battler_03,3,success,,,success,,,success,,,"['new_prompt_logs/999999_724091_OneShotCoreAgent', 'new_prompt_logs/999998_733398_OneShotView', 'new_prompt_logs/999996_866929_OneShotCoreAgent', 'new_prompt_logs/999994_618295_OneShotView', 'new_prompt_logs/999991_997048_OneShotCoreAgent', 'new_prompt_logs/999989_663758_OneShotView', 'new_prompt_logs/999987_270054_OneShotCoreAgent', 'new_prompt_logs/999985_459623_OneShotView', 'new_prompt_logs/999983_870317_OneShotCoreAgent', 'new_prompt_logs/999981_286846_OneShotView', 'new_prompt_logs/999979_497065_OneShotCoreAgent', 'new_prompt_logs/999977_319871_OneShotView', 'new_prompt_logs/999975_735045_OneShotCoreAgent', 'new_prompt_logs/999973_278707_OneShotView', 'new_prompt_logs/999971_296261_OneShotCoreAgent', 'new_prompt_logs/999970_291926_OneShotView', 'new_prompt_logs/999968_445424_OneShotCoreAgent', 'new_prompt_logs/999966_783704_OneShotView']",ladder/creature_battler_03_3/main_game,https://github.com/volter-ai/volter-monorepo/blob/34f7f658529e5d73425e4784302db8041e5a2f49/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,mge2_game
2024-10-22 13:09:59,a8152021-ab1a-4047-8094-251f5881f642,OneShotCoreAgent_OneShotView,creature_battler_03,4,success,,,success,,,success,,,"['new_prompt_logs/999999_325491_OneShotCoreAgent', 'new_prompt_logs/999997_250702_OneShotView', 'new_prompt_logs/999995_958750_OneShotCoreAgent', 'new_prompt_logs/999993_897527_OneShotView', 'new_prompt_logs/999992_226979_OneShotCoreAgent', 'new_prompt_logs/999990_110819_OneShotView', 'new_prompt_logs/999988_311382_OneShotCoreAgent', 'new_prompt_logs/999986_327870_OneShotView', 'new_prompt_logs/999984_491390_OneShotCoreAgent', 'new_prompt_logs/999982_289658_OneShotView', 'new_prompt_logs/999980_331726_OneShotCoreAgent', 'new_prompt_logs/999978_723187_OneShotView', 'new_prompt_logs/999976_887901_OneShotCoreAgent', 'new_prompt_logs/999974_152939_OneShotView', 'new_prompt_logs/999972_204551_OneShotCoreAgent', 'new_prompt_logs/999969_241511_OneShotView', 'new_prompt_logs/999967_349826_OneShotCoreAgent', 'new_prompt_logs/999965_660084_OneShotView']",ladder/creature_battler_03_4/main_game,https://github.com/volter-ai/volter-monorepo/blob/34f7f658529e5d73425e4784302db8041e5a2f49/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,mge2_game
2024-10-22 13:14:08,92714f82-7996-42d4-88c5-3e478312ba66,OneShotCoreAgent_OneShotView,creature_battler_03,5,success,,,success,,,success,,,"['new_prompt_logs/999999_724091_OneShotCoreAgent', 'new_prompt_logs/999998_733398_OneShotView', 'new_prompt_logs/999996_866929_OneShotCoreAgent', 'new_prompt_logs/999994_618295_OneShotView', 'new_prompt_logs/999991_997048_OneShotCoreAgent', 'new_prompt_logs/999989_663758_OneShotView', 'new_prompt_logs/999987_270054_OneShotCoreAgent', 'new_prompt_logs/999985_459623_OneShotView', 'new_prompt_logs/999983_870317_OneShotCoreAgent', 'new_prompt_logs/999981_286846_OneShotView', 'new_prompt_logs/999979_497065_OneShotCoreAgent', 'new_prompt_logs/999977_319871_OneShotView', 'new_prompt_logs/999975_735045_OneShotCoreAgent', 'new_prompt_logs/999973_278707_OneShotView', 'new_prompt_logs/999971_296261_OneShotCoreAgent', 'new_prompt_logs/999970_291926_OneShotView', 'new_prompt_logs/999968_445424_OneShotCoreAgent', 'new_prompt_logs/999966_783704_OneShotView', 'new_prompt_logs/999964_173414_OneShotCoreAgent', 'new_prompt_logs/999962_349951_OneShotView']",ladder/creature_battler_03_5/main_game,https://github.com/volter-ai/volter-monorepo/blob/34f7f658529e5d73425e4784302db8041e5a2f49/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,mge2_game
2024-10-22 13:17:13,9f75d059-15d6-4323-932a-8d963b43af60,OneShotCoreAgent_OneShotView,creature_battler_03,6,success,,,success,,,success,,,"['new_prompt_logs/999999_325491_OneShotCoreAgent', 'new_prompt_logs/999997_250702_OneShotView', 'new_prompt_logs/999995_958750_OneShotCoreAgent', 'new_prompt_logs/999993_897527_OneShotView', 'new_prompt_logs/999992_226979_OneShotCoreAgent', 'new_prompt_logs/999990_110819_OneShotView', 'new_prompt_logs/999988_311382_OneShotCoreAgent', 'new_prompt_logs/999986_327870_OneShotView', 'new_prompt_logs/999984_491390_OneShotCoreAgent', 'new_prompt_logs/999982_289658_OneShotView', 'new_prompt_logs/999980_331726_OneShotCoreAgent', 'new_prompt_logs/999978_723187_OneShotView', 'new_prompt_logs/999976_887901_OneShotCoreAgent', 'new_prompt_logs/999974_152939_OneShotView', 'new_prompt_logs/999972_204551_OneShotCoreAgent', 'new_prompt_logs/999969_241511_OneShotView', 'new_prompt_logs/999967_349826_OneShotCoreAgent', 'new_prompt_logs/999965_660084_OneShotView', 'new_prompt_logs/999963_492964_OneShotCoreAgent', 'new_prompt_logs/999961_247415_OneShotView']",ladder/creature_battler_03_6/main_game,https://github.com/volter-ai/volter-monorepo/blob/34f7f658529e5d73425e4784302db8041e5a2f49/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,mge2_game
2024-10-22 13:23:05,41566a2d-ac87-44e9-991e-5bfa0a59d5f3,OneShotCoreAgent_OneShotView,creature_battler_03,7,success,,,success,,,success,,,"['new_prompt_logs/999999_724091_OneShotCoreAgent', 'new_prompt_logs/999998_733398_OneShotView', 'new_prompt_logs/999996_866929_OneShotCoreAgent', 'new_prompt_logs/999994_618295_OneShotView', 'new_prompt_logs/999991_997048_OneShotCoreAgent', 'new_prompt_logs/999989_663758_OneShotView', 'new_prompt_logs/999987_270054_OneShotCoreAgent', 'new_prompt_logs/999985_459623_OneShotView', 'new_prompt_logs/999983_870317_OneShotCoreAgent', 'new_prompt_logs/999981_286846_OneShotView', 'new_prompt_logs/999979_497065_OneShotCoreAgent', 'new_prompt_logs/999977_319871_OneShotView', 'new_prompt_logs/999975_735045_OneShotCoreAgent', 'new_prompt_logs/999973_278707_OneShotView', 'new_prompt_logs/999971_296261_OneShotCoreAgent', 'new_prompt_logs/999970_291926_OneShotView', 'new_prompt_logs/999968_445424_OneShotCoreAgent', 'new_prompt_logs/999966_783704_OneShotView', 'new_prompt_logs/999964_173414_OneShotCoreAgent', 'new_prompt_logs/999962_349951_OneShotView', 'new_prompt_logs/999960_104617_OneShotCoreAgent', 'new_prompt_logs/999959_862354_OneShotView']",ladder/creature_battler_03_7/main_game,https://github.com/volter-ai/volter-monorepo/blob/34f7f658529e5d73425e4784302db8041e5a2f49/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,mge2_game
2024-10-22 13:25:01,531f90b9-0df3-4abe-99f2-d0c5e66e074c,OneShotCoreAgent_OneShotView,creature_battler_04,1,success,,,success,,,success,,,"['new_prompt_logs/999999_325491_OneShotCoreAgent', 'new_prompt_logs/999997_250702_OneShotView', 'new_prompt_logs/999995_958750_OneShotCoreAgent', 'new_prompt_logs/999993_897527_OneShotView', 'new_prompt_logs/999992_226979_OneShotCoreAgent', 'new_prompt_logs/999990_110819_OneShotView', 'new_prompt_logs/999988_311382_OneShotCoreAgent', 'new_prompt_logs/999986_327870_OneShotView', 'new_prompt_logs/999984_491390_OneShotCoreAgent', 'new_prompt_logs/999982_289658_OneShotView', 'new_prompt_logs/999980_331726_OneShotCoreAgent', 'new_prompt_logs/999978_723187_OneShotView', 'new_prompt_logs/999976_887901_OneShotCoreAgent', 'new_prompt_logs/999974_152939_OneShotView', 'new_prompt_logs/999972_204551_OneShotCoreAgent', 'new_prompt_logs/999969_241511_OneShotView', 'new_prompt_logs/999967_349826_OneShotCoreAgent', 'new_prompt_logs/999965_660084_OneShotView', 'new_prompt_logs/999963_492964_OneShotCoreAgent', 'new_prompt_logs/999961_247415_OneShotView', 'new_prompt_logs/999958_580945_OneShotCoreAgent', 'new_prompt_logs/999957_901084_OneShotView']",ladder/creature_battler_04_1/main_game,https://github.com/volter-ai/volter-monorepo/blob/34f7f658529e5d73425e4784302db8041e5a2f49/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,mge2_game
2024-10-22 13:30:09,f156a67a-9f00-4453-b59e-7372014f1aba,OneShotCoreAgent_OneShotView,creature_battler_04,2,success,,,success,,,success,,,"['new_prompt_logs/999999_724091_OneShotCoreAgent', 'new_prompt_logs/999998_733398_OneShotView', 'new_prompt_logs/999996_866929_OneShotCoreAgent', 'new_prompt_logs/999994_618295_OneShotView', 'new_prompt_logs/999991_997048_OneShotCoreAgent', 'new_prompt_logs/999989_663758_OneShotView', 'new_prompt_logs/999987_270054_OneShotCoreAgent', 'new_prompt_logs/999985_459623_OneShotView', 'new_prompt_logs/999983_870317_OneShotCoreAgent', 'new_prompt_logs/999981_286846_OneShotView', 'new_prompt_logs/999979_497065_OneShotCoreAgent', 'new_prompt_logs/999977_319871_OneShotView', 'new_prompt_logs/999975_735045_OneShotCoreAgent', 'new_prompt_logs/999973_278707_OneShotView', 'new_prompt_logs/999971_296261_OneShotCoreAgent', 'new_prompt_logs/999970_291926_OneShotView', 'new_prompt_logs/999968_445424_OneShotCoreAgent', 'new_prompt_logs/999966_783704_OneShotView', 'new_prompt_logs/999964_173414_OneShotCoreAgent', 'new_prompt_logs/999962_349951_OneShotView', 'new_prompt_logs/999960_104617_OneShotCoreAgent', 'new_prompt_logs/999959_862354_OneShotView', 'new_prompt_logs/999956_571178_OneShotCoreAgent', 'new_prompt_logs/999954_852480_OneShotView']",ladder/creature_battler_04_2/main_game,https://github.com/volter-ai/volter-monorepo/blob/34f7f658529e5d73425e4784302db8041e5a2f49/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,mge2_game
2024-10-22 13:37:06,f02f0c66-10c4-49e8-b95b-238044484378,OneShotCoreAgent_OneShotView,creature_battler_04,4,success,,,success,,,success,,,"['new_prompt_logs/999999_724091_OneShotCoreAgent', 'new_prompt_logs/999998_733398_OneShotView', 'new_prompt_logs/999996_866929_OneShotCoreAgent', 'new_prompt_logs/999994_618295_OneShotView', 'new_prompt_logs/999991_997048_OneShotCoreAgent', 'new_prompt_logs/999989_663758_OneShotView', 'new_prompt_logs/999987_270054_OneShotCoreAgent', 'new_prompt_logs/999985_459623_OneShotView', 'new_prompt_logs/999983_870317_OneShotCoreAgent', 'new_prompt_logs/999981_286846_OneShotView', 'new_prompt_logs/999979_497065_OneShotCoreAgent', 'new_prompt_logs/999977_319871_OneShotView', 'new_prompt_logs/999975_735045_OneShotCoreAgent', 'new_prompt_logs/999973_278707_OneShotView', 'new_prompt_logs/999971_296261_OneShotCoreAgent', 'new_prompt_logs/999970_291926_OneShotView', 'new_prompt_logs/999968_445424_OneShotCoreAgent', 'new_prompt_logs/999966_783704_OneShotView', 'new_prompt_logs/999964_173414_OneShotCoreAgent', 'new_prompt_logs/999962_349951_OneShotView', 'new_prompt_logs/999960_104617_OneShotCoreAgent', 'new_prompt_logs/999959_862354_OneShotView', 'new_prompt_logs/999956_571178_OneShotCoreAgent', 'new_prompt_logs/999954_852480_OneShotView', 'new_prompt_logs/999952_950847_OneShotCoreAgent', 'new_prompt_logs/999951_432886_OneShotView']",ladder/creature_battler_04_4/main_game,https://github.com/volter-ai/volter-monorepo/blob/34f7f658529e5d73425e4784302db8041e5a2f49/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,mge2_game
2024-10-22 13:40:20,d54761da-b880-4838-bbeb-bdcaab99279b,OneShotCoreAgent_OneShotView,creature_battler_04,3,success,,,success,,,success,,,"['new_prompt_logs/999999_325491_OneShotCoreAgent', 'new_prompt_logs/999997_250702_OneShotView', 'new_prompt_logs/999995_958750_OneShotCoreAgent', 'new_prompt_logs/999993_897527_OneShotView', 'new_prompt_logs/999992_226979_OneShotCoreAgent', 'new_prompt_logs/999990_110819_OneShotView', 'new_prompt_logs/999988_311382_OneShotCoreAgent', 'new_prompt_logs/999986_327870_OneShotView', 'new_prompt_logs/999984_491390_OneShotCoreAgent', 'new_prompt_logs/999982_289658_OneShotView', 'new_prompt_logs/999980_331726_OneShotCoreAgent', 'new_prompt_logs/999978_723187_OneShotView', 'new_prompt_logs/999976_887901_OneShotCoreAgent', 'new_prompt_logs/999974_152939_OneShotView', 'new_prompt_logs/999972_204551_OneShotCoreAgent', 'new_prompt_logs/999969_241511_OneShotView', 'new_prompt_logs/999967_349826_OneShotCoreAgent', 'new_prompt_logs/999965_660084_OneShotView', 'new_prompt_logs/999963_492964_OneShotCoreAgent', 'new_prompt_logs/999961_247415_OneShotView', 'new_prompt_logs/999958_580945_OneShotCoreAgent', 'new_prompt_logs/999957_901084_OneShotView', 'new_prompt_logs/999955_382391_OneShotCoreAgent', 'new_prompt_logs/999953_101934_OneShotView']",ladder/creature_battler_04_3/main_game,https://github.com/volter-ai/volter-monorepo/blob/34f7f658529e5d73425e4784302db8041e5a2f49/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,mge2_game
