timestamp,run_id,agent_id,ladder,run,status,error,traceback,logs,project_directory,commit_url,branch_name,project_type,override_model,strong_completion_model,base_chat_completion_model,fast_chat_completion_model,strong_coding_completion_model
2024-10-22 20:19:43,d704dd39-6f1e-4ee6-a5fe-b1a37ec5edb3,OneShotCoreAgent,creature_battler_02,6,success,,,['new_prompt_logs/999972_562883_OneShotCoreAgent'],ladder/creature_battler_02_6/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:20:13,87f7a000-eab0-4666-b14d-639112b21546,OneShotCoreAgent,creature_battler_03,1,success,,,['new_prompt_logs/999982_438422_OneShotCoreAgent'],ladder/creature_battler_03_1/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:20:19,5b76545d-3c6b-4133-94b6-77c53f47d74f,OneShotCoreAgent,creature_battler_02,7,success,,,['new_prompt_logs/999983_238269_OneShotCoreAgent'],ladder/creature_battler_02_7/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:20:42,24ac0217-7cbf-481d-b449-b9b013a06f6d,OneShotCoreAgent,creature_battler_03,3,success,,,['new_prompt_logs/999978_829657_OneShotCoreAgent'],ladder/creature_battler_03_3/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:20:43,cbe8a0e8-b51c-4e96-8b37-4004bf60af54,OneShotCoreAgent,creature_battler_03,5,success,,,['new_prompt_logs/999977_898713_OneShotCoreAgent'],ladder/creature_battler_03_5/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:20:54,15a5b576-1589-4942-a933-8b9ab6b08857,OneShotCoreAgent,creature_battler_03,6,success,,,['new_prompt_logs/999975_818663_OneShotCoreAgent'],ladder/creature_battler_03_6/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:21:41,7db474d5-2be1-4f36-a0ce-027124e43a96,OneShotCoreAgent,creature_battler_03,2,success,,,['new_prompt_logs/999981_337158_OneShotCoreAgent'],ladder/creature_battler_03_2/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:21:54,cc72f2c5-142d-4ff7-95b0-a33195361e12,OneShotCoreAgent,creature_battler_04,3,success,,,['new_prompt_logs/999974_442801_OneShotCoreAgent'],ladder/creature_battler_04_3/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:22:05,3fe8d79e-533f-4a3a-bc6f-9992e181b101,OneShotCoreAgent,creature_battler_03,4,success,,,['new_prompt_logs/999980_622700_OneShotCoreAgent'],ladder/creature_battler_03_4/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:22:08,73d9f4b2-08fa-49c7-99ff-c0d258bed74c,OneShotCoreAgent,creature_battler_04,6,success,,,['new_prompt_logs/999983_238269_OneShotCoreAgent'],ladder/creature_battler_04_6/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:22:22,27dd7758-1e3c-4bb9-9a2f-b6b81b16d9e4,OneShotCoreAgent,creature_battler_04,2,success,,,['new_prompt_logs/999979_317632_OneShotCoreAgent'],ladder/creature_battler_04_2/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:22:25,6b1c8920-5256-4291-96ba-feb1c3b73164,OneShotCoreAgent,creature_battler_03,7,success,,,['new_prompt_logs/999976_341506_OneShotCoreAgent'],ladder/creature_battler_03_7/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:22:50,8934c511-962f-498f-9584-7c65bda16ff5,OneShotCoreAgent,creature_battler_04,5,success,,,['new_prompt_logs/999982_438422_OneShotCoreAgent'],ladder/creature_battler_04_5/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:23:02,bfdf7f25-69cd-40ec-b70c-84147169a0c7,OneShotCoreAgent,creature_battler_04,1,success,,,['new_prompt_logs/999973_602940_OneShotCoreAgent'],ladder/creature_battler_04_1/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:23:22,ba67bb35-2d7d-4349-8b28-f10d6d24a628,OneShotCoreAgent,creature_battler_04,4,success,,,['new_prompt_logs/999972_562883_OneShotCoreAgent'],ladder/creature_battler_04_4/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:23:50,eb5986d3-5d95-453c-978b-16267aea6b0c,OneShotCoreAgent,creature_battler_04,7,success,,,['new_prompt_logs/999978_829657_OneShotCoreAgent'],ladder/creature_battler_04_7/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:23:54,19ad2c58-4db5-444e-a0f6-a44593545602,OneShotCoreAgent,creature_battler_05,3,success,,,['new_prompt_logs/999981_337158_OneShotCoreAgent'],ladder/creature_battler_05_3/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:24:25,f7226153-aa0d-4dd8-ba84-9c3e88ad5384,OneShotCoreAgent,creature_battler_05,2,success,,,['new_prompt_logs/999975_818663_OneShotCoreAgent'],ladder/creature_battler_05_2/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:24:39,d1f95a95-f7a2-40ca-8a5c-fde046792cd8,OneShotCoreAgent,creature_battler_05,1,success,,,['new_prompt_logs/999977_898713_OneShotCoreAgent'],ladder/creature_battler_05_1/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:25:50,e9501194-a721-489a-9017-ebfa836faa59,OneShotCoreAgent,creature_battler_05,5,success,,,['new_prompt_logs/999980_622700_OneShotCoreAgent'],ladder/creature_battler_05_5/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:25:55,84c6d0c5-f052-4606-8462-58f862758af8,OneShotCoreAgent,creature_battler_05,7,success,,,['new_prompt_logs/999979_317632_OneShotCoreAgent'],ladder/creature_battler_05_7/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:26:08,ff377936-303a-421e-8e6c-4f5ea2d2ddd6,OneShotCoreAgent,creature_battler_05,6,success,,,['new_prompt_logs/999983_238269_OneShotCoreAgent'],ladder/creature_battler_05_6/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:27:21,37573f6d-ea08-4b56-8c2d-655be5a06000,OneShotCoreAgent,creature_battler_05,4,success,,,['new_prompt_logs/999974_442801_OneShotCoreAgent'],ladder/creature_battler_05_4/main_game,https://github.com/volter-ai/volter-monorepo/blob/3de88bcac780552def103f7c6287ee6d2fb100db/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
