timestamp,run_id,agent_id,ladder,run,status,error,traceback,logs,project_directory,commit_url,branch_name,override_model,strong_completion_model,base_chat_completion_model,fast_chat_completion_model,strong_coding_completion_model
2024-10-22 21:30:00,89cf53bf-720a-4a94-a09d-fbc361b5e096,OneShotView,creature_battler_03,3,success,,,['new_prompt_logs/999966_194741_OneShotView'],ladder/creature_battler_03_3/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:30:09,76c3d92e-a7a0-4ac2-85a6-92d9493e599b,OneShotView,creature_battler_03,5,success,,,['new_prompt_logs/999965_825240_OneShotView'],ladder/creature_battler_03_5/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:30:14,88e30b63-2d8e-4277-b6db-9d47f9c8de21,OneShotView,creature_battler_03,6,success,,,['new_prompt_logs/999964_581967_OneShotView'],ladder/creature_battler_03_6/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:30:17,4cd14011-3d2d-4b44-94bc-5ea557e65a1d,OneShotView,creature_battler_03,7,success,,,['new_prompt_logs/999963_121179_OneShotView'],ladder/creature_battler_03_7/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:30:20,c6b23d5c-b114-459f-9c68-e64ce77a7273,OneShotView,creature_battler_03,4,success,,,['new_prompt_logs/999967_895797_OneShotView'],ladder/creature_battler_03_4/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:30:25,684a92d3-8f8d-45db-8b82-e6d096c92d88,OneShotView,creature_battler_04,2,success,,,['new_prompt_logs/999960_502627_OneShotView'],ladder/creature_battler_04_2/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:30:28,73185f6c-317a-48fb-91db-9dc91fafd237,OneShotView,creature_battler_04,1,success,,,['new_prompt_logs/999962_903913_OneShotView'],ladder/creature_battler_04_1/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:30:33,48a371db-4bc8-497d-bcff-c8c044e23c98,OneShotView,creature_battler_04,3,success,,,['new_prompt_logs/999961_576587_OneShotView'],ladder/creature_battler_04_3/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:31:00,504926cb-ef79-412b-ace4-a7303132615b,OneShotView,creature_battler_04,4,success,,,['new_prompt_logs/999970_443925_OneShotView'],ladder/creature_battler_04_4/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:31:06,eca38174-400d-43ea-a66b-db18021e330d,OneShotView,creature_battler_04,5,success,,,['new_prompt_logs/999971_367325_OneShotView'],ladder/creature_battler_04_5/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:31:09,a72894c3-845c-4937-ab00-6ce65aaade6e,OneShotView,creature_battler_04,6,success,,,['new_prompt_logs/999969_970604_OneShotView'],ladder/creature_battler_04_6/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:31:14,fcdd45dc-ec5a-4183-abf5-45fa602b0980,OneShotView,creature_battler_04,7,success,,,['new_prompt_logs/999968_165123_OneShotView'],ladder/creature_battler_04_7/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:31:20,fba82a8f-0b35-4757-aed6-fffa302f2d67,OneShotView,creature_battler_05,1,success,,,['new_prompt_logs/999966_194741_OneShotView'],ladder/creature_battler_05_1/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:31:33,b67a6027-88f1-42cf-bff1-ab92d4b4e49d,OneShotView,creature_battler_05,2,success,,,['new_prompt_logs/999965_825240_OneShotView'],ladder/creature_battler_05_2/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:31:39,81f81a5d-0c27-4cd3-8a65-d069094180a4,OneShotView,creature_battler_05,3,success,,,['new_prompt_logs/999964_581967_OneShotView'],ladder/creature_battler_05_3/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:31:42,dd52e0c7-b011-4d19-9b10-5809ae2b23b3,OneShotView,creature_battler_05,4,success,,,['new_prompt_logs/999963_121179_OneShotView'],ladder/creature_battler_05_4/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:31:45,0960be41-a290-4bd0-a2db-5b629838a945,OneShotView,creature_battler_05,5,success,,,['new_prompt_logs/999967_895797_OneShotView'],ladder/creature_battler_05_5/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:31:47,3e2eafc5-e7ba-4595-8918-f71c4697d0c8,OneShotView,creature_battler_05,6,success,,,['new_prompt_logs/999960_502627_OneShotView'],ladder/creature_battler_05_6/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 21:31:57,9cae2f12-f41f-4374-b0da-417afada6f10,OneShotView,creature_battler_05,7,success,,,['new_prompt_logs/999962_903913_OneShotView'],ladder/creature_battler_05_7/main_game,https://github.com/volter-ai/volter-monorepo/blob/3975c6359c8c9364a2addb9bcedf05880512afc3/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_view.py,andrew/volter_bench_3,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
