timestamp,run_id,agent_id,ladder,run,status,error,traceback,logs,project_directory,commit_url,branch_name,project_type,override_model,strong_completion_model,base_chat_completion_model,fast_chat_completion_model,strong_coding_completion_model
2024-10-22 20:08:38,0ebb283c-4000-4890-912c-9a8ce5d4b6b8,OneShotCoreAgent,creature_battler_03,2,success,,,['new_prompt_logs/999992_487128_OneShotCoreAgent'],ladder/creature_battler_03_2/main_game,https://github.com/volter-ai/volter-monorepo/blob/29a628132e9b7bc1266c3bc3400d017784c2886a/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:08:48,437db87d-ea27-47a8-8d59-bd6f997b8db0,OneShotCoreAgent,creature_battler_03,4,success,,,['new_prompt_logs/999995_125643_OneShotCoreAgent'],ladder/creature_battler_03_4/main_game,https://github.com/volter-ai/volter-monorepo/blob/29a628132e9b7bc1266c3bc3400d017784c2886a/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:09:02,e9446c49-86fa-4a6d-9daf-7d3f21688e52,OneShotCoreAgent,creature_battler_03,7,success,,,['new_prompt_logs/999988_780994_OneShotCoreAgent'],ladder/creature_battler_03_7/main_game,https://github.com/volter-ai/volter-monorepo/blob/29a628132e9b7bc1266c3bc3400d017784c2886a/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:09:07,8d52fb2b-801e-4a1c-8e0c-450346fadb09,OneShotCoreAgent,creature_battler_04,6,success,,,['new_prompt_logs/999993_835516_OneShotCoreAgent'],ladder/creature_battler_04_6/main_game,https://github.com/volter-ai/volter-monorepo/blob/29a628132e9b7bc1266c3bc3400d017784c2886a/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:09:16,16e1706b-ee0e-49c1-b351-538310cc236d,OneShotCoreAgent,creature_battler_04,3,success,,,['new_prompt_logs/999986_345265_OneShotCoreAgent'],ladder/creature_battler_04_3/main_game,https://github.com/volter-ai/volter-monorepo/blob/29a628132e9b7bc1266c3bc3400d017784c2886a/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:09:33,0e274a12-971d-4c5f-ba5b-ea69d3554ed4,OneShotCoreAgent,creature_battler_04,2,success,,,['new_prompt_logs/999991_592353_OneShotCoreAgent'],ladder/creature_battler_04_2/main_game,https://github.com/volter-ai/volter-monorepo/blob/29a628132e9b7bc1266c3bc3400d017784c2886a/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:09:35,e14a2302-6220-4184-968b-cb0f0b8a5f7e,OneShotCoreAgent,creature_battler_04,5,success,,,['new_prompt_logs/999985_988845_OneShotCoreAgent'],ladder/creature_battler_04_5/main_game,https://github.com/volter-ai/volter-monorepo/blob/29a628132e9b7bc1266c3bc3400d017784c2886a/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:10:09,eeeb914d-b023-4c4b-a21a-f950cf102c88,OneShotCoreAgent,creature_battler_04,1,success,,,['new_prompt_logs/999989_105582_OneShotCoreAgent'],ladder/creature_battler_04_1/main_game,https://github.com/volter-ai/volter-monorepo/blob/29a628132e9b7bc1266c3bc3400d017784c2886a/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:10:15,bef108d1-0d6e-45f1-ae4f-84718ebcc3ad,OneShotCoreAgent,creature_battler_04,4,success,,,['new_prompt_logs/999994_426126_OneShotCoreAgent'],ladder/creature_battler_04_4/main_game,https://github.com/volter-ai/volter-monorepo/blob/29a628132e9b7bc1266c3bc3400d017784c2886a/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:10:52,54640c09-77e8-4656-9ea5-b0fc798c71b1,OneShotCoreAgent,creature_battler_05,3,success,,,['new_prompt_logs/999992_487128_OneShotCoreAgent'],ladder/creature_battler_05_3/main_game,https://github.com/volter-ai/volter-monorepo/blob/29a628132e9b7bc1266c3bc3400d017784c2886a/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:11:00,fe156ce5-74d4-4bcc-97eb-97ea2f59685a,OneShotCoreAgent,creature_battler_04,7,success,,,['new_prompt_logs/999987_313065_OneShotCoreAgent'],ladder/creature_battler_04_7/main_game,https://github.com/volter-ai/volter-monorepo/blob/29a628132e9b7bc1266c3bc3400d017784c2886a/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:11:26,be7856cd-23f3-4b89-bfc1-c20d7749a22e,OneShotCoreAgent,creature_battler_05,2,success,,,['new_prompt_logs/999990_884465_OneShotCoreAgent'],ladder/creature_battler_05_2/main_game,https://github.com/volter-ai/volter-monorepo/blob/29a628132e9b7bc1266c3bc3400d017784c2886a/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:11:46,1f1a806e-9cc5-4cd0-9cec-cbee3d8159eb,OneShotCoreAgent,creature_battler_05,1,success,,,['new_prompt_logs/999984_934547_OneShotCoreAgent'],ladder/creature_battler_05_1/main_game,https://github.com/volter-ai/volter-monorepo/blob/29a628132e9b7bc1266c3bc3400d017784c2886a/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:12:43,e6465098-a18a-4a19-82a5-ec8f1c1ef3bd,OneShotCoreAgent,creature_battler_05,4,success,,,['new_prompt_logs/999995_125643_OneShotCoreAgent'],ladder/creature_battler_05_4/main_game,https://github.com/volter-ai/volter-monorepo/blob/29a628132e9b7bc1266c3bc3400d017784c2886a/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:12:48,b8bf4aaa-07f2-4b52-b207-0e7dc001683d,OneShotCoreAgent,creature_battler_05,7,success,,,['new_prompt_logs/999986_345265_OneShotCoreAgent'],ladder/creature_battler_05_7/main_game,https://github.com/volter-ai/volter-monorepo/blob/29a628132e9b7bc1266c3bc3400d017784c2886a/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:13:01,09c2b286-bd1d-4dc0-b519-e425a55b1770,OneShotCoreAgent,creature_battler_05,6,success,,,['new_prompt_logs/999993_835516_OneShotCoreAgent'],ladder/creature_battler_05_6/main_game,https://github.com/volter-ai/volter-monorepo/blob/29a628132e9b7bc1266c3bc3400d017784c2886a/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
2024-10-22 20:14:11,9394e247-a8c8-4058-9dee-d591c637697d,OneShotCoreAgent,creature_battler_05,5,success,,,['new_prompt_logs/999988_780994_OneShotCoreAgent'],ladder/creature_battler_05_5/main_game,https://github.com/volter-ai/volter-monorepo/blob/29a628132e9b7bc1266c3bc3400d017784c2886a/packages/lib-volter-mge2/mge_agents/internal/one_shot_gen/one_shot_core.py,andrew/volter_bench_3,mge2_game,,gpt-4o,claude-3-5-sonnet-20240620,gpt-4o-mini,claude-3-5-sonnet-20240620
